Year,Quarter,Facility ID,Facility Name,City,State,ZIP Code,County Name,Condition,Measure ID,Measure Name,Score,Sample,County,Common State County FIPS Code,Latitude,Longitude,County HPSA Status,Designation Type,HPSA Score,HPSA FTE,HPSA Designation Population,% of Population Below 100% Poverty,HPSA Formal Ratio,Rural Status,HPSA Provider Ratio Goal,HPSA Shortage
2016,Q4,250078,FORREST GENERAL HOSPITAL,HATTIESBURG,Mississippi,39404,FORREST,Emergency Department,OP_20,Median Time Spent in ED Before Seen by Health Professional,58.0,155,Forrest County,28035,31.31,-89.3,Non-Shortage Area,,,,,,,,,
2016,Q4,250078,FORREST GENERAL HOSPITAL,HATTIESBURG,Mississippi,39404,FORREST,Emergency Department,OP_21,Median Time to Pain Medicine,76.0,282,Forrest County,28035,31.31,-89.3,Non-Shortage Area,,,,,,,,,
2016,Q4,250078,FORREST GENERAL HOSPITAL,HATTIESBURG,Mississippi,39404,FORREST,Emergency Department,OP_22,% of Patients Left Before Being Seen,6.0,86626,Forrest County,28035,31.31,-89.3,Non-Shortage Area,,,,,,,,,
2016,Q4,250078,FORREST GENERAL HOSPITAL,HATTIESBURG,Mississippi,39404,FORREST,Heart Attack or Chest Pain,OP_4,Median Time to Pain Medicine,100.0,12,Forrest County,28035,31.31,-89.3,Non-Shortage Area,,,,,,,,,
2016,Q4,250082,DELTA REGIONAL MEDICAL CENTER,GREENVILLE,Mississippi,38704,WASHINGTON,Emergency Department,ED_2b,Median Admit Decision Time to ED Departure Time As Inpatient,58.0,714,Issaquena County,28055,33.01,-91.02,Shortage Area,High Needs Geographic HPSA,21.0,1.05,5630.0,33.1,5362:1,Rural,3000:1,0.83
2016,Q4,250082,DELTA REGIONAL MEDICAL CENTER,GREENVILLE,Mississippi,38704,WASHINGTON,Emergency Department,OP_18b,Median Time Spent in ED Before Leaving,136.0,376,Issaquena County,28055,33.01,-91.02,Shortage Area,High Needs Geographic HPSA,21.0,1.05,5630.0,33.1,5362:1,Rural,3000:1,0.83
2016,Q4,250082,DELTA REGIONAL MEDICAL CENTER,GREENVILLE,Mississippi,38704,WASHINGTON,Emergency Department,OP_20,Median Time Spent in ED Before Seen by Health Professional,37.0,195,Issaquena County,28055,33.01,-91.02,Shortage Area,High Needs Geographic HPSA,21.0,1.05,5630.0,33.1,5362:1,Rural,3000:1,0.83
2016,Q4,250082,DELTA REGIONAL MEDICAL CENTER,GREENVILLE,Mississippi,38704,WASHINGTON,Emergency Department,OP_21,Median Time to Pain Medicine,70.0,102,Issaquena County,28055,33.01,-91.02,Shortage Area,High Needs Geographic HPSA,21.0,1.05,5630.0,33.1,5362:1,Rural,3000:1,0.83
2016,Q4,250082,DELTA REGIONAL MEDICAL CENTER,GREENVILLE,Mississippi,38704,WASHINGTON,Emergency Department,OP_22,% of Patients Left Before Being Seen,2.0,44979,Issaquena County,28055,33.01,-91.02,Shortage Area,High Needs Geographic HPSA,21.0,1.05,5630.0,33.1,5362:1,Rural,3000:1,0.83
2016,Q4,250084,MERIT HEALTH NATCHEZ,NATCHEZ,Mississippi,39120,ADAMS,Emergency Department,ED_2b,Median Admit Decision Time to ED Departure Time As Inpatient,88.0,504,Adams County,28001,31.54,-91.38,Non-Shortage Area,,,,,,,,,
2016,Q4,250084,MERIT HEALTH NATCHEZ,NATCHEZ,Mississippi,39120,ADAMS,Emergency Department,OP_18b,Median Time Spent in ED Before Leaving,162.0,396,Adams County,28001,31.54,-91.38,Non-Shortage Area,,,,,,,,,
2016,Q4,250084,MERIT HEALTH NATCHEZ,NATCHEZ,Mississippi,39120,ADAMS,Emergency Department,OP_20,Median Time Spent in ED Before Seen by Health Professional,44.0,417,Adams County,28001,31.54,-91.38,Non-Shortage Area,,,,,,,,,
2016,Q4,250084,MERIT HEALTH NATCHEZ,NATCHEZ,Mississippi,39120,ADAMS,Emergency Department,OP_21,Median Time to Pain Medicine,87.0,59,Adams County,28001,31.54,-91.38,Non-Shortage Area,,,,,,,,,
2016,Q4,250084,MERIT HEALTH NATCHEZ,NATCHEZ,Mississippi,39120,ADAMS,Emergency Department,OP_22,% of Patients Left Before Being Seen,4.0,14223,Adams County,28001,31.54,-91.38,Non-Shortage Area,,,,,,,,,
2016,Q4,250084,MERIT HEALTH NATCHEZ,NATCHEZ,Mississippi,39120,ADAMS,Heart Attack or Chest Pain,OP_4,Median Time to Pain Medicine,95.0,40,Adams County,28001,31.54,-91.38,Non-Shortage Area,,,,,,,,,
2016,Q4,250085,MARION GENERAL HOSPITAL,COLUMBIA,Mississippi,39429,MARION,Emergency Department,ED_2b,Median Admit Decision Time to ED Departure Time As Inpatient,55.0,632,Marion County,28091,31.25,-89.82,Shortage Area,High Needs Geographic HPSA,12.0,5.55,24267.0,25.5,4372:1,Rural,3000:1,2.54
2016,Q4,250085,MARION GENERAL HOSPITAL,COLUMBIA,Mississippi,39429,MARION,Emergency Department,OP_18b,Median Time Spent in ED Before Leaving,125.0,437,Marion County,28091,31.25,-89.82,Shortage Area,High Needs Geographic HPSA,12.0,5.55,24267.0,25.5,4372:1,Rural,3000:1,2.54
2016,Q4,250085,MARION GENERAL HOSPITAL,COLUMBIA,Mississippi,39429,MARION,Emergency Department,OP_20,Median Time Spent in ED Before Seen by Health Professional,32.0,610,Marion County,28091,31.25,-89.82,Shortage Area,High Needs Geographic HPSA,12.0,5.55,24267.0,25.5,4372:1,Rural,3000:1,2.54
2016,Q4,250085,MARION GENERAL HOSPITAL,COLUMBIA,Mississippi,39429,MARION,Emergency Department,OP_21,Median Time to Pain Medicine,57.0,55,Marion County,28091,31.25,-89.82,Shortage Area,High Needs Geographic HPSA,12.0,5.55,24267.0,25.5,4372:1,Rural,3000:1,2.54
2016,Q4,250085,MARION GENERAL HOSPITAL,COLUMBIA,Mississippi,39429,MARION,Emergency Department,OP_22,% of Patients Left Before Being Seen,3.0,16202,Marion County,28091,31.25,-89.82,Shortage Area,High Needs Geographic HPSA,12.0,5.55,24267.0,25.5,4372:1,Rural,3000:1,2.54
2016,Q4,250085,MARION GENERAL HOSPITAL,COLUMBIA,Mississippi,39429,MARION,Heart Attack or Chest Pain,OP_4,Median Time to Pain Medicine,97.0,71,Marion County,28091,31.25,-89.82,Shortage Area,High Needs Geographic HPSA,12.0,5.55,24267.0,25.5,4372:1,Rural,3000:1,2.54
2016,Q4,250093,BOLIVAR MEDICAL CENTER,CLEVELAND,Mississippi,38732,BOLIVAR,Emergency Department,ED_2b,Median Admit Decision Time to ED Departure Time As Inpatient,76.0,329,Bolivar County,28011,33.74,-90.72,Shortage Area,High Needs Geographic HPSA,17.0,8.99,32181.0,34.7,3580:1,Rural,3000:1,1.74
2016,Q4,250093,BOLIVAR MEDICAL CENTER,CLEVELAND,Mississippi,38732,BOLIVAR,Emergency Department,OP_18b,Median Time Spent in ED Before Leaving,102.0,400,Bolivar County,28011,33.74,-90.72,Shortage Area,High Needs Geographic HPSA,17.0,8.99,32181.0,34.7,3580:1,Rural,3000:1,1.74
2016,Q4,250093,BOLIVAR MEDICAL CENTER,CLEVELAND,Mississippi,38732,BOLIVAR,Emergency Department,OP_20,Median Time Spent in ED Before Seen by Health Professional,6.0,444,Bolivar County,28011,33.74,-90.72,Shortage Area,High Needs Geographic HPSA,17.0,8.99,32181.0,34.7,3580:1,Rural,3000:1,1.74
2016,Q4,250093,BOLIVAR MEDICAL CENTER,CLEVELAND,Mississippi,38732,BOLIVAR,Emergency Department,OP_21,Median Time to Pain Medicine,29.0,118,Bolivar County,28011,33.74,-90.72,Shortage Area,High Needs Geographic HPSA,17.0,8.99,32181.0,34.7,3580:1,Rural,3000:1,1.74
2016,Q4,250093,BOLIVAR MEDICAL CENTER,CLEVELAND,Mississippi,38732,BOLIVAR,Emergency Department,OP_22,% of Patients Left Before Being Seen,0.0,21042,Bolivar County,28011,33.74,-90.72,Shortage Area,High Needs Geographic HPSA,17.0,8.99,32181.0,34.7,3580:1,Rural,3000:1,1.74
2016,Q4,250093,BOLIVAR MEDICAL CENTER,CLEVELAND,Mississippi,38732,BOLIVAR,Heart Attack or Chest Pain,OP_4,Median Time to Pain Medicine,99.0,150,Bolivar County,28011,33.74,-90.72,Shortage Area,High Needs Geographic HPSA,17.0,8.99,32181.0,34.7,3580:1,Rural,3000:1,1.74
2016,Q4,250094,MERIT HEALTH WESLEY,HATTIESBURG,Mississippi,39402,FORREST,Emergency Department,ED_2b,Median Admit Decision Time to ED Departure Time As Inpatient,54.0,675,Lamar County,28073,31.33,-89.42,Shortage Area,Geographic HPSA,14.0,11.65,57523.0,16.0,4938:1,Partially Rural,3500:1,4.79
2016,Q4,250094,MERIT HEALTH WESLEY,HATTIESBURG,Mississippi,39402,FORREST,Emergency Department,OP_18b,Median Time Spent in ED Before Leaving,147.0,416,Lamar County,28073,31.33,-89.42,Shortage Area,Geographic HPSA,14.0,11.65,57523.0,16.0,4938:1,Partially Rural,3500:1,4.79
2016,Q4,250094,MERIT HEALTH WESLEY,HATTIESBURG,Mississippi,39402,FORREST,Emergency Department,OP_20,Median Time Spent in ED Before Seen by Health Professional,19.0,393,Lamar County,28073,31.33,-89.42,Shortage Area,Geographic HPSA,14.0,11.65,57523.0,16.0,4938:1,Partially Rural,3500:1,4.79
2016,Q4,250094,MERIT HEALTH WESLEY,HATTIESBURG,Mississippi,39402,FORREST,Emergency Department,OP_21,Median Time to Pain Medicine,68.0,79,Lamar County,28073,31.33,-89.42,Shortage Area,Geographic HPSA,14.0,11.65,57523.0,16.0,4938:1,Partially Rural,3500:1,4.79
2016,Q4,250094,MERIT HEALTH WESLEY,HATTIESBURG,Mississippi,39402,FORREST,Emergency Department,OP_22,% of Patients Left Before Being Seen,2.0,38361,Lamar County,28073,31.33,-89.42,Shortage Area,Geographic HPSA,14.0,11.65,57523.0,16.0,4938:1,Partially Rural,3500:1,4.79
2016,Q4,250095,SOUTH SUNFLOWER COUNTY HOSPITAL,INDIANOLA,Mississippi,38751,SUNFLOWER,Emergency Department,ED_2b,Median Admit Decision Time to ED Departure Time As Inpatient,15.0,63,Sunflower County,28133,33.44,-90.64,Shortage Area,High Needs Geographic HPSA,19.0,5.13,21868.0,31.7,4263:1,Rural,3000:1,2.16
2016,Q4,250095,SOUTH SUNFLOWER COUNTY HOSPITAL,INDIANOLA,Mississippi,38751,SUNFLOWER,Emergency Department,OP_18b,Median Time Spent in ED Before Leaving,103.0,506,Sunflower County,28133,33.44,-90.64,Shortage Area,High Needs Geographic HPSA,19.0,5.13,21868.0,31.7,4263:1,Rural,3000:1,2.16
2016,Q4,250095,SOUTH SUNFLOWER COUNTY HOSPITAL,INDIANOLA,Mississippi,38751,SUNFLOWER,Emergency Department,OP_20,Median Time Spent in ED Before Seen by Health Professional,18.0,390,Sunflower County,28133,33.44,-90.64,Shortage Area,High Needs Geographic HPSA,19.0,5.13,21868.0,31.7,4263:1,Rural,3000:1,2.16
2016,Q4,250095,SOUTH SUNFLOWER COUNTY HOSPITAL,INDIANOLA,Mississippi,38751,SUNFLOWER,Emergency Department,OP_21,Median Time to Pain Medicine,70.0,32,Sunflower County,28133,33.44,-90.64,Shortage Area,High Needs Geographic HPSA,19.0,5.13,21868.0,31.7,4263:1,Rural,3000:1,2.16
2016,Q4,250095,SOUTH SUNFLOWER COUNTY HOSPITAL,INDIANOLA,Mississippi,38751,SUNFLOWER,Emergency Department,OP_22,% of Patients Left Before Being Seen,7.0,10921,Sunflower County,28133,33.44,-90.64,Shortage Area,High Needs Geographic HPSA,19.0,5.13,21868.0,31.7,4263:1,Rural,3000:1,2.16
2016,Q4,250095,SOUTH SUNFLOWER COUNTY HOSPITAL,INDIANOLA,Mississippi,38751,SUNFLOWER,Heart Attack or Chest Pain,OP_4,Median Time to Pain Medicine,95.0,42,Sunflower County,28133,33.44,-90.64,Shortage Area,High Needs Geographic HPSA,19.0,5.13,21868.0,31.7,4263:1,Rural,3000:1,2.16
2016,Q4,250096,MERIT HEALTH RANKIN,BRANDON,Mississippi,39042,RANKIN,Emergency Department,ED_2b,Median Admit Decision Time to ED Departure Time As Inpatient,70.0,494,Rankin County,28121,32.28,-90.0,Non-Shortage Area,,,,,,,,,
2016,Q4,250096,MERIT HEALTH RANKIN,BRANDON,Mississippi,39042,RANKIN,Emergency Department,OP_18b,Median Time Spent in ED Before Leaving,87.0,409,Rankin County,28121,32.28,-90.0,Non-Shortage Area,,,,,,,,,
2016,Q4,250096,MERIT HEALTH RANKIN,BRANDON,Mississippi,39042,RANKIN,Emergency Department,OP_20,Median Time Spent in ED Before Seen by Health Professional,16.0,427,Rankin County,28121,32.28,-90.0,Non-Shortage Area,,,,,,,,,
2016,Q4,250096,MERIT HEALTH RANKIN,BRANDON,Mississippi,39042,RANKIN,Emergency Department,OP_21,Median Time to Pain Medicine,50.0,91,Rankin County,28121,32.28,-90.0,Non-Shortage Area,,,,,,,,,
2016,Q4,250096,MERIT HEALTH RANKIN,BRANDON,Mississippi,39042,RANKIN,Emergency Department,OP_22,% of Patients Left Before Being Seen,1.0,20186,Rankin County,28121,32.28,-90.0,Non-Shortage Area,,,,,,,,,
2016,Q4,250096,MERIT HEALTH RANKIN,BRANDON,Mississippi,39042,RANKIN,Heart Attack or Chest Pain,OP_4,Median Time to Pain Medicine,94.0,33,Rankin County,28121,32.28,-90.0,Non-Shortage Area,,,,,,,,,
2016,Q4,250097,SOUTHWEST MS REGIONAL MEDICAL CENTER,MCCOMB,Mississippi,39649,PIKE,Emergency Department,ED_2b,Median Admit Decision Time to ED Departure Time As Inpatient,81.0,832,Pike County,28113,31.24,-90.46,Non-Shortage Area,,,,,,,,,
2016,Q4,250097,SOUTHWEST MS REGIONAL MEDICAL CENTER,MCCOMB,Mississippi,39649,PIKE,Emergency Department,OP_18b,Median Time Spent in ED Before Leaving,166.0,415,Pike County,28113,31.24,-90.46,Non-Shortage Area,,,,,,,,,
2016,Q4,250097,SOUTHWEST MS REGIONAL MEDICAL CENTER,MCCOMB,Mississippi,39649,PIKE,Emergency Department,OP_20,Median Time Spent in ED Before Seen by Health Professional,22.0,456,Pike County,28113,31.24,-90.46,Non-Shortage Area,,,,,,,,,
2016,Q4,250097,SOUTHWEST MS REGIONAL MEDICAL CENTER,MCCOMB,Mississippi,39649,PIKE,Emergency Department,OP_21,Median Time to Pain Medicine,62.0,104,Pike County,28113,31.24,-90.46,Non-Shortage Area,,,,,,,,,
2016,Q4,250097,SOUTHWEST MS REGIONAL MEDICAL CENTER,MCCOMB,Mississippi,39649,PIKE,Emergency Department,OP_22,% of Patients Left Before Being Seen,1.0,42925,Pike County,28113,31.24,-90.46,Non-Shortage Area,,,,,,,,,
2016,Q4,250099,GREENWOOD LEFLORE HOSPITAL,GREENWOOD,Mississippi,38930,LEFLORE,Emergency Department,ED_2b,Median Admit Decision Time to ED Departure Time As Inpatient,66.0,756,Leflore County,28083,33.51,-90.19,Shortage Area,High Needs Geographic HPSA,16.0,9.315,29109.0,40.4,3125:1,Rural,3000:1,0.385
2016,Q4,250099,GREENWOOD LEFLORE HOSPITAL,GREENWOOD,Mississippi,38930,LEFLORE,Emergency Department,OP_18b,Median Time Spent in ED Before Leaving,146.0,400,Leflore County,28083,33.51,-90.19,Shortage Area,High Needs Geographic HPSA,16.0,9.315,29109.0,40.4,3125:1,Rural,3000:1,0.385
2016,Q4,250099,GREENWOOD LEFLORE HOSPITAL,GREENWOOD,Mississippi,38930,LEFLORE,Emergency Department,OP_20,Median Time Spent in ED Before Seen by Health Professional,40.0,404,Leflore County,28083,33.51,-90.19,Shortage Area,High Needs Geographic HPSA,16.0,9.315,29109.0,40.4,3125:1,Rural,3000:1,0.385
2016,Q4,250099,GREENWOOD LEFLORE HOSPITAL,GREENWOOD,Mississippi,38930,LEFLORE,Emergency Department,OP_21,Median Time to Pain Medicine,74.0,101,Leflore County,28083,33.51,-90.19,Shortage Area,High Needs Geographic HPSA,16.0,9.315,29109.0,40.4,3125:1,Rural,3000:1,0.385
2016,Q4,250099,GREENWOOD LEFLORE HOSPITAL,GREENWOOD,Mississippi,38930,LEFLORE,Emergency Department,OP_22,% of Patients Left Before Being Seen,8.0,35460,Leflore County,28083,33.51,-90.19,Shortage Area,High Needs Geographic HPSA,16.0,9.315,29109.0,40.4,3125:1,Rural,3000:1,0.385
2016,Q4,250099,GREENWOOD LEFLORE HOSPITAL,GREENWOOD,Mississippi,38930,LEFLORE,Heart Attack or Chest Pain,OP_4,Median Time to Pain Medicine,92.0,13,Leflore County,28083,33.51,-90.19,Shortage Area,High Needs Geographic HPSA,16.0,9.315,29109.0,40.4,3125:1,Rural,3000:1,0.385
2016,Q4,250100,BAPTIST MEM HOSP/ GOLDEN TRIANGLE INC,COLUMBUS,Mississippi,39701,LOWNDES,Emergency Department,ED_2b,Median Admit Decision Time to ED Departure Time As Inpatient,64.0,537,Lowndes County,28087,33.5,-88.4,Non-Shortage Area,,,,,,,,,
2016,Q4,250100,BAPTIST MEM HOSP/ GOLDEN TRIANGLE INC,COLUMBUS,Mississippi,39701,LOWNDES,Emergency Department,OP_18b,Median Time Spent in ED Before Leaving,144.0,386,Lowndes County,28087,33.5,-88.4,Non-Shortage Area,,,,,,,,,
2016,Q4,250100,BAPTIST MEM HOSP/ GOLDEN TRIANGLE INC,COLUMBUS,Mississippi,39701,LOWNDES,Emergency Department,OP_20,Median Time Spent in ED Before Seen by Health Professional,23.0,404,Lowndes County,28087,33.5,-88.4,Non-Shortage Area,,,,,,,,,
2016,Q4,250100,BAPTIST MEM HOSP/ GOLDEN TRIANGLE INC,COLUMBUS,Mississippi,39701,LOWNDES,Emergency Department,OP_21,Median Time to Pain Medicine,70.0,178,Lowndes County,28087,33.5,-88.4,Non-Shortage Area,,,,,,,,,
2016,Q4,250100,BAPTIST MEM HOSP/ GOLDEN TRIANGLE INC,COLUMBUS,Mississippi,39701,LOWNDES,Emergency Department,OP_22,% of Patients Left Before Being Seen,2.0,68809,Lowndes County,28087,33.5,-88.4,Non-Shortage Area,,,,,,,,,
2016,Q4,250100,BAPTIST MEM HOSP/ GOLDEN TRIANGLE INC,COLUMBUS,Mississippi,39701,LOWNDES,Heart Attack or Chest Pain,OP_4,Median Time to Pain Medicine,100.0,16,Lowndes County,28087,33.5,-88.4,Non-Shortage Area,,,,,,,,,
2016,Q4,250102,MISSISSIPPI BAPTIST MEDICAL CENTER,JACKSON,Mississippi,39202,HINDS,Emergency Department,ED_2b,Median Admit Decision Time to ED Departure Time As Inpatient,81.0,588,Hinds County,28049,32.31,-90.17,Non-Shortage Area,,,,,,,,,
2016,Q4,250102,MISSISSIPPI BAPTIST MEDICAL CENTER,JACKSON,Mississippi,39202,HINDS,Emergency Department,OP_18b,Median Time Spent in ED Before Leaving,146.0,487,Hinds County,28049,32.31,-90.17,Non-Shortage Area,,,,,,,,,
2016,Q4,250102,MISSISSIPPI BAPTIST MEDICAL CENTER,JACKSON,Mississippi,39202,HINDS,Emergency Department,OP_20,Median Time Spent in ED Before Seen by Health Professional,41.0,493,Hinds County,28049,32.31,-90.17,Non-Shortage Area,,,,,,,,,
2016,Q4,250102,MISSISSIPPI BAPTIST MEDICAL CENTER,JACKSON,Mississippi,39202,HINDS,Emergency Department,OP_21,Median Time to Pain Medicine,60.0,172,Hinds County,28049,32.31,-90.17,Non-Shortage Area,,,,,,,,,
2016,Q4,250102,MISSISSIPPI BAPTIST MEDICAL CENTER,JACKSON,Mississippi,39202,HINDS,Emergency Department,OP_22,% of Patients Left Before Being Seen,3.0,64890,Hinds County,28049,32.31,-90.17,Non-Shortage Area,,,,,,,,,
2016,Q4,250104,ANDERSON REGIONAL MEDICAL CTR,MERIDIAN,Mississippi,39301,LAUDERDALE,Emergency Department,ED_2b,Median Admit Decision Time to ED Departure Time As Inpatient,67.0,671,Lauderdale County,28075,32.38,-88.71,Non-Shortage Area,,,,,,,,,
2016,Q4,250104,ANDERSON REGIONAL MEDICAL CTR,MERIDIAN,Mississippi,39301,LAUDERDALE,Emergency Department,OP_18b,Median Time Spent in ED Before Leaving,158.0,397,Lauderdale County,28075,32.38,-88.71,Non-Shortage Area,,,,,,,,,
2016,Q4,250104,ANDERSON REGIONAL MEDICAL CTR,MERIDIAN,Mississippi,39301,LAUDERDALE,Emergency Department,OP_20,Median Time Spent in ED Before Seen by Health Professional,50.0,394,Lauderdale County,28075,32.38,-88.71,Non-Shortage Area,,,,,,,,,
2016,Q4,250104,ANDERSON REGIONAL MEDICAL CTR,MERIDIAN,Mississippi,39301,LAUDERDALE,Emergency Department,OP_21,Median Time to Pain Medicine,88.0,104,Lauderdale County,28075,32.38,-88.71,Non-Shortage Area,,,,,,,,,
2016,Q4,250104,ANDERSON REGIONAL MEDICAL CTR,MERIDIAN,Mississippi,39301,LAUDERDALE,Emergency Department,OP_22,% of Patients Left Before Being Seen,5.0,34600,Lauderdale County,28075,32.38,-88.71,Non-Shortage Area,,,,,,,,,
2016,Q4,250117,HIGHLAND COMMUNITY  HOSPITAL,PICAYUNE,Mississippi,39466,PEARL RIVER,Emergency Department,ED_2b,Median Admit Decision Time to ED Departure Time As Inpatient,67.0,744,Pearl River County,28109,30.52,-89.67,Shortage Area,High Needs Geographic HPSA,12.0,11.83,53946.0,21.9,4560:1,Rural,3000:1,6.15
2016,Q4,250117,HIGHLAND COMMUNITY  HOSPITAL,PICAYUNE,Mississippi,39466,PEARL RIVER,Emergency Department,OP_18b,Median Time Spent in ED Before Leaving,142.0,530,Pearl River County,28109,30.52,-89.67,Shortage Area,High Needs Geographic HPSA,12.0,11.83,53946.0,21.9,4560:1,Rural,3000:1,6.15
2016,Q4,250117,HIGHLAND COMMUNITY  HOSPITAL,PICAYUNE,Mississippi,39466,PEARL RIVER,Emergency Department,OP_20,Median Time Spent in ED Before Seen by Health Professional,20.0,738,Pearl River County,28109,30.52,-89.67,Shortage Area,High Needs Geographic HPSA,12.0,11.83,53946.0,21.9,4560:1,Rural,3000:1,6.15
2016,Q4,250117,HIGHLAND COMMUNITY  HOSPITAL,PICAYUNE,Mississippi,39466,PEARL RIVER,Emergency Department,OP_21,Median Time to Pain Medicine,70.0,161,Pearl River County,28109,30.52,-89.67,Shortage Area,High Needs Geographic HPSA,12.0,11.83,53946.0,21.9,4560:1,Rural,3000:1,6.15
2016,Q4,250117,HIGHLAND COMMUNITY  HOSPITAL,PICAYUNE,Mississippi,39466,PEARL RIVER,Emergency Department,OP_22,% of Patients Left Before Being Seen,1.0,20630,Pearl River County,28109,30.52,-89.67,Shortage Area,High Needs Geographic HPSA,12.0,11.83,53946.0,21.9,4560:1,Rural,3000:1,6.15
2016,Q4,250117,HIGHLAND COMMUNITY  HOSPITAL,PICAYUNE,Mississippi,39466,PEARL RIVER,Heart Attack or Chest Pain,OP_4,Median Time to Pain Medicine,95.0,79,Pearl River County,28109,30.52,-89.67,Shortage Area,High Needs Geographic HPSA,12.0,11.83,53946.0,21.9,4560:1,Rural,3000:1,6.15
2016,Q4,250123,GARDEN PARK MEDICAL CENTER,GULFPORT,Mississippi,39503,HARRISON,Emergency Department,ED_2b,Median Admit Decision Time to ED Departure Time As Inpatient,84.0,522,Harrison County,28047,30.47,-89.15,Non-Shortage Area,,,,,,,,,
2016,Q4,250123,GARDEN PARK MEDICAL CENTER,GULFPORT,Mississippi,39503,HARRISON,Emergency Department,OP_18b,Median Time Spent in ED Before Leaving,124.0,505,Harrison County,28047,30.47,-89.15,Non-Shortage Area,,,,,,,,,
2016,Q4,250123,GARDEN PARK MEDICAL CENTER,GULFPORT,Mississippi,39503,HARRISON,Emergency Department,OP_20,Median Time Spent in ED Before Seen by Health Professional,3.0,536,Harrison County,28047,30.47,-89.15,Non-Shortage Area,,,,,,,,,
2016,Q4,250123,GARDEN PARK MEDICAL CENTER,GULFPORT,Mississippi,39503,HARRISON,Emergency Department,OP_21,Median Time to Pain Medicine,46.0,147,Harrison County,28047,30.47,-89.15,Non-Shortage Area,,,,,,,,,
2016,Q4,250123,GARDEN PARK MEDICAL CENTER,GULFPORT,Mississippi,39503,HARRISON,Emergency Department,OP_22,% of Patients Left Before Being Seen,1.0,40462,Harrison County,28047,30.47,-89.15,Non-Shortage Area,,,,,,,,,
2016,Q4,250124,MAGEE GENERAL HOSPITAL,MAGEE,Mississippi,39111,SIMPSON,Emergency Department,ED_2b,Median Admit Decision Time to ED Departure Time As Inpatient,35.0,363,Simpson County,28127,31.87,-89.73,Non-Shortage Area,,,,,,,,,
2016,Q4,250124,MAGEE GENERAL HOSPITAL,MAGEE,Mississippi,39111,SIMPSON,Emergency Department,OP_18b,Median Time Spent in ED Before Leaving,110.0,363,Simpson County,28127,31.87,-89.73,Non-Shortage Area,,,,,,,,,
2016,Q4,250124,MAGEE GENERAL HOSPITAL,MAGEE,Mississippi,39111,SIMPSON,Emergency Department,OP_20,Median Time Spent in ED Before Seen by Health Professional,32.0,410,Simpson County,28127,31.87,-89.73,Non-Shortage Area,,,,,,,,,
2016,Q4,250124,MAGEE GENERAL HOSPITAL,MAGEE,Mississippi,39111,SIMPSON,Emergency Department,OP_21,Median Time to Pain Medicine,67.0,42,Simpson County,28127,31.87,-89.73,Non-Shortage Area,,,,,,,,,
2016,Q4,250124,MAGEE GENERAL HOSPITAL,MAGEE,Mississippi,39111,SIMPSON,Emergency Department,OP_22,% of Patients Left Before Being Seen,3.0,10539,Simpson County,28127,31.87,-89.73,Non-Shortage Area,,,,,,,,,
2016,Q4,250124,MAGEE GENERAL HOSPITAL,MAGEE,Mississippi,39111,SIMPSON,Heart Attack or Chest Pain,OP_4,Median Time to Pain Medicine,96.0,45,Simpson County,28127,31.87,-89.73,Non-Shortage Area,,,,,,,,,
2016,Q4,250126,NORTH OAK REGIONAL MEDICAL CENTER,SENATOBIA,Mississippi,38668,TATE,Emergency Department,ED_2b,Median Admit Decision Time to ED Departure Time As Inpatient,67.0,637,Tate County,28137,34.61,-89.97,Shortage Area,Geographic HPSA,13.0,6.41,26826.0,17.1,4185:1,Rural,3500:1,1.25
2016,Q4,250126,NORTH OAK REGIONAL MEDICAL CENTER,SENATOBIA,Mississippi,38668,TATE,Emergency Department,OP_18b,Median Time Spent in ED Before Leaving,122.0,383,Tate County,28137,34.61,-89.97,Shortage Area,Geographic HPSA,13.0,6.41,26826.0,17.1,4185:1,Rural,3500:1,1.25
2016,Q4,250126,NORTH OAK REGIONAL MEDICAL CENTER,SENATOBIA,Mississippi,38668,TATE,Emergency Department,OP_20,Median Time Spent in ED Before Seen by Health Professional,30.0,372,Tate County,28137,34.61,-89.97,Shortage Area,Geographic HPSA,13.0,6.41,26826.0,17.1,4185:1,Rural,3500:1,1.25
2016,Q4,250126,NORTH OAK REGIONAL MEDICAL CENTER,SENATOBIA,Mississippi,38668,TATE,Emergency Department,OP_21,Median Time to Pain Medicine,87.0,57,Tate County,28137,34.61,-89.97,Shortage Area,Geographic HPSA,13.0,6.41,26826.0,17.1,4185:1,Rural,3500:1,1.25
2016,Q4,250126,NORTH OAK REGIONAL MEDICAL CENTER,SENATOBIA,Mississippi,38668,TATE,Emergency Department,OP_22,% of Patients Left Before Being Seen,4.0,9644,Tate County,28137,34.61,-89.97,Shortage Area,Geographic HPSA,13.0,6.41,26826.0,17.1,4185:1,Rural,3500:1,1.25
2016,Q4,250126,NORTH OAK REGIONAL MEDICAL CENTER,SENATOBIA,Mississippi,38668,TATE,Heart Attack or Chest Pain,OP_4,Median Time to Pain Medicine,100.0,23,Tate County,28137,34.61,-89.97,Shortage Area,Geographic HPSA,13.0,6.41,26826.0,17.1,4185:1,Rural,3500:1,1.25
